id,treatment,date,min5_interval,0.05,0.25,0.5,0.75,0.95
132,MT,20220315,26,3.30628723206862,3.4300537726818403,3.970220237954897,3.986098865051774,4.003333646674575
132,MT,20220315,27,3.4925935983376997,3.597370882527157,3.924869762013305,4.023755777787515,4.047485192530453
132,MT,20220315,28,2.6887521673459065,2.83278325455447,3.0867435952652045,3.3337004553064102,3.397871679331039
132,MT,20220315,29,2.4717690408038875,2.551980054256541,2.8025989123003265,2.9223000890256245,2.981986133527697
132,MT,20220315,30,2.2808850037197694,2.3228250130889037,2.4796057705008865,2.549376062629302,2.627354043304819
132,MT,20220315,31,2.1192522997887107,2.205806393341552,2.2813629392184964,2.2972855289009755,2.313812177746578
148,MT,20220321,5,2.507871974644417,2.638976210553174,2.839034329217652,3.0851140133699695,3.116902577373914
148,MT,20220321,6,3.4663903686454174,3.6072465783759355,3.7992403663605634,3.895849017241965,4.577174937699317
148,MT,20220321,7,2.791749732859591,3.031997931835288,3.4341567050284136,3.8616411183415558,3.9121175113377866
148,MT,20220321,8,1.930955799445481,2.1491628024004585,2.4620883542196164,2.6645156279718485,3.0718568821057355
148,MT,20220321,9,0.9159880545277701,1.01676213215749,1.1880358166138891,1.432580543622799,1.7740854464969273
148,MT,20220321,10,2.828263973062986,2.8444733093540746,2.846177275673284,2.8502918394642243,2.854518610343675
148,MT,20220321,11,0.29398123203741455,0.30336292577689455,0.3160738098448125,0.3295690167189569,0.3408330851933805
148,MT,20220321,12,3.1697683006081094,3.386853265284234,3.633014830213755,3.9366106760067696,4.0170379601638215
148,MT,20220321,13,2.3813106635212513,2.4892981872131505,2.743850405299053,2.9291675059778415,3.0801227660650956
148,MT,20220321,14,2.3980629106474742,3.2078499339202917,3.277487592188222,3.339301050305472,3.49847042310546
148,MT,20220321,15,2.073689960135827,2.2517818430220222,2.7310537558223027,2.867790678323396,2.8990617371668987
148,MT,20220321,16,1.8952141468384252,2.0794031741106664,2.3428775137565494,2.392052157825587,3.4115033637717747
148,MT,20220321,17,1.8143597157660407,1.832919127455091,1.8442820868667582,1.8545158218676852,1.8629724472444051
148,MT,20220321,19,3.0719354779568313,3.1161251537534644,3.167402104933586,3.2140563681324985,3.400479109683278
148,MT,20220321,20,3.3332409727088,3.3853963067847745,3.465257198042263,3.5315100133091906,3.635161952498315
148,MT,20220321,21,2.894120103069165,3.1906918872077092,3.4001392212892556,3.4477070223607718,3.479554210204175
148,MT,20220321,22,2.2286439127651727,2.523844051764324,2.733202351671725,2.77664671762561,2.8591460291765625
148,MT,20220321,23,1.9052026606106258,1.994330234758968,2.097378696893347,2.1594684546012215,2.2064841156493302
148,MT,20220321,24,1.566833021268148,1.6553969146441436,1.7511729926795416,1.8731860093848187,1.9412250096693937
148,MT,20220321,26,2.9431628703049495,3.006690148991493,3.0286254631310667,3.0897115853208263,3.212922125579984
148,MT,20220321,27,3.2523959646557836,3.344265395518754,3.5216107273239228,3.5944069533730714,3.9446076980498166
148,MT,20220321,28,3.07434078937663,3.0982771040052075,3.206310002293537,3.3156019327421533,3.442721911300708
148,MT,20220321,29,3.342078159269627,3.3664383556201254,3.7230954234312037,3.8306142487127994,4.350637600965065
148,MT,20220321,30,2.6043365325611663,2.8266398214655806,3.005696916684966,3.0909797434302146,3.189418335582835
148,MT,20220321,31,2.108530424019004,2.19059085847949,2.280328012378988,2.5010550207356483,2.6428573461888596
47,MT,20220323,5,2.1547532302341277,2.2268488671979374,2.344231785179474,2.3841073227194363,2.4193365313062047
47,MT,20220323,6,2.084987759072492,2.1177238372654674,2.149049885541086,2.6577797116836863,2.7535002765048118
47,MT,20220323,7,3.3144431945873865,3.5719402108562193,3.6399521044262655,3.658004405509778,3.6984946963905667
47,MT,20220323,8,3.3200975762978144,3.4652055203357657,3.5443767323230286,3.6566020222098174,3.706959425092376
47,MT,20220323,9,2.857610958476665,2.921645230843973,3.073104134579171,3.2253114570130976,3.2679495704983452
47,MT,20220323,10,2.658980273418322,2.7584914595032,2.815221631257817,2.887801333864121,2.9078324623431095
47,MT,20220323,11,0.5985661185966383,0.6162294763745674,0.6391540856357606,0.6632437559564822,0.6837032602772795
47,MT,20220323,12,3.6863127876764175,3.9412910895766133,4.218296934620122,4.28604467424931,4.330089200467281
47,MT,20220323,13,4.0528094469849245,4.094793642772431,4.341263692541971,4.406629051913325,4.451541076978232
47,MT,20220323,14,3.565193670056322,3.6912686548912985,3.811325245730278,3.881663304111676,3.9876960116065217
47,MT,20220323,15,2.5738490968691607,2.876551777420449,3.0409221908015116,3.209364282296219,3.415026388680742
47,MT,20220323,16,1.7229930371579412,1.843814899721267,1.9622426765918113,2.1852358994458907,2.3942898726329482
47,MT,20220323,17,1.6483711057372203,1.6845955836838282,1.7203318160697674,1.750254832826977,1.7793265829481077
47,MT,20220323,19,2.577207600861791,2.7129120973376084,3.003109503492112,3.4634686576570433,3.6638409222832715
47,MT,20220323,20,3.544093841246131,3.5664092873928857,3.584574615646157,3.6524724982355385,3.668260991752208
47,MT,20220323,21,2.6823627016030986,2.8945951562310435,3.051322588326861,3.261906866720839,3.4393020391053195
47,MT,20220323,22,1.673647138056752,1.8958968469139195,2.067903662110952,2.3829018890574876,2.5660582816824955
47,MT,20220323,23,1.506618106320199,1.5696564587279351,1.6215306534908467,1.7137033825012253,1.7458670836133403
47,MT,20220323,24,1.5635823895834537,1.6151227720955366,1.9878915599978444,2.285070778027762,2.413048285178664
47,MT,20220323,26,3.3261463808815015,3.369361531151714,3.4917264835226067,3.570900256595407,3.6038374279002765
47,MT,20220323,27,3.5828563306009396,3.6405057299249175,3.7707343052966666,3.8216446590400577,3.8812353390666723
47,MT,20220323,28,2.8436334900340277,3.0002885216481334,3.2881694751423467,3.3658365275078372,3.594666991504802
47,MT,20220323,29,2.1524747751073297,2.3133982796570836,2.490610702587814,2.7885301021701814,2.84670628828593
47,MT,20220323,30,1.9545899311187913,1.9784184136682583,2.1524750500806578,2.700164954886311,2.8220971165230777
47,MT,20220323,31,2.1522476335829386,2.3261678685688354,2.5307282425378665,2.6522204849505897,2.7290067160745872
64,C,20220309,2,9.187991389718093,9.23395251170674,9.268331580909322,9.352289365020333,9.409317994818213
64,C,20220309,3,6.957739037016107,7.139564627077224,7.666150436174907,8.487731591458761,8.624230395724569
64,C,20220309,4,6.317554621533626,6.504475661598995,6.657080091894037,6.870877882461311,6.952779960575874
64,C,20220309,5,5.054005589963258,5.1942104904849575,6.458077222901622,6.6719696020573185,6.786505438575569
64,C,20220309,6,3.319676607141673,3.499127038765912,3.664225505583939,4.253509818205786,4.368128609111879
64,C,20220309,7,2.7924258349268483,2.8770508088706506,3.0163233127072004,3.047085139702164,3.2164822110921216
64,C,20220309,9,3.9781315321617226,4.025245547657396,4.114465752835524,4.151508776191654,4.2117525571119625
64,C,20220309,10,4.212465297682168,4.24982404261768,4.30161517773505,4.347518298422992,4.431968558595683
64,C,20220309,11,3.359708369766783,3.6300403421321548,3.894339101441073,4.075790218335895,4.443056855774666
64,C,20220309,12,2.2091155529795174,2.4872369048255023,2.679618234051122,3.040501318866654,3.2386706942898327
64,C,20220309,13,1.299425495810387,1.3657811637028883,1.5923340763160385,1.936818942940167,2.136438104581126
64,C,20220309,14,1.2905746838974779,1.3043167699600349,1.3815611083789094,1.6159267271163635,1.6489073864841997
64,C,20220309,15,1.3439969705209025,1.3491202696784066,1.3635855064225462,1.389143516055263,1.4012278793811446
64,C,20220309,16,0.5593299967178633,2.879590930737,2.9880806617208555,3.0375367173930767,3.0790104788848094
64,C,20220309,17,2.949220480019384,3.0461516765898144,3.0857854000787155,3.126071150285665,3.1612347640161707
64,C,20220309,18,2.9613363172784406,3.0646861243568724,3.232004618951695,3.3553173694807934,3.4974245786259224
64,C,20220309,19,2.0691869129460696,2.1966636544416023,2.447009659692119,2.734086803061828,2.904797139105735
64,C,20220309,20,1.7158563809356417,1.8457511888771643,2.042041029670352,2.10552361788772,2.142820684121307
64,C,20220309,21,1.4621260046796205,1.5125568928599293,1.53908106259752,1.5559199242950115,1.6436523783548418
64,C,20220309,22,1.5644775915028228,1.589165093988035,1.6274097453217804,1.6498888843592283,1.654834028043859
64,C,20220309,23,0.575783361291121,0.6172564635206755,0.6680174207686956,0.7167881435678984,0.7594246409745228
64,C,20220309,24,3.3725005596132096,3.457605042686529,3.4828030019592475,3.5438938690470625,3.562286880301286
64,C,20220309,25,2.607621239307605,2.974024424554104,3.1532034143440852,3.2544043259373416,3.5292286046865273
64,C,20220309,26,2.4725762411393797,2.5300239628101684,2.7248445959714553,2.8703129515200207,3.0178437100782523
64,C,20220309,27,1.3162035149924511,1.5695491666305115,1.9409467991225635,2.0632229024497883,2.3418531677557994
64,C,20220309,28,1.6213468051387143,1.6758395777623796,1.911958831292155,2.121700823337343,2.2276192882163186
64,C,20220309,29,1.1938674216771386,1.272903908596248,1.4193977433923894,1.539402791769421,1.6002273730912489
64,C,20220309,30,0.4050347267335519,0.43089319150985395,0.4789613091825581,0.5374401473038326,0.5854426908715196
64,C,20220309,31,3.5613278987163484,3.646600683725031,3.9884072477478982,4.08181519505974,4.135035137027698
64,C,20220309,32,3.1326940981615756,3.149351570509134,3.2170910462396414,3.7996626993059737,3.9172856338603252
64,C,20220309,33,2.7732431698144975,2.9107263726119754,3.0468523834575008,3.1894852869972583,3.2659890833254006
64,C,20220309,34,2.3329132703518862,2.463369928633063,2.6119932056023747,2.6480713929557,2.6888428673814664
64,C,20220309,35,1.8459118370287433,1.9816887994381844,2.294637880958794,2.4017656496670607,2.4723521266356596
64,C,20220309,36,2.3686938031419897,2.4764711477271266,2.6218955636134207,2.7184274184594974,2.749993501321093
64,C,20220309,38,3.6287368301864618,3.776381266173731,3.97606556841796,4.080010080405616,4.12122074256073
64,C,20220309,39,3.814014026493825,3.883408355303682,3.994757199441583,4.054071741208617,4.184861568125624
64,C,20220309,40,3.438035447358551,3.5956913225625513,3.6831067460185283,3.764332393429772,3.805086080429101
64,C,20220309,41,2.3439993385256743,2.5979111684328724,2.8781788105284094,3.1660228588775436,3.3691822976727472
64,C,20220309,42,1.951087046036995,2.0434468975046034,2.269572711306386,2.3997959702842175,2.442281662108659
64,C,20220309,43,1.683886635855098,1.8440322560297644,1.895466002638658,1.9684841160490572,2.032212150044109
64,C,20220309,45,0.6767589855139577,2.902531509484913,2.959778358181125,2.9813090241535876,3.049702667909525
64,C,20220309,46,3.0818284451125884,3.194731702150169,3.637600682916187,3.826003687647755,3.9600750927312918
64,C,20220309,47,3.1930528189011365,3.336742659003814,3.3925760032560652,3.6231723501837627,3.6710730436243155
64,C,20220309,48,2.957181830355502,3.0585534043262803,3.217080165218386,3.470963985752301,3.6080707335219704
64,C,20220309,49,2.0598214473042002,2.2268031713546748,2.7929646527208267,3.0311511461616147,3.070322645084767
64,C,20220309,50,2.1241150430273827,2.287255072533453,2.9880756353354716,3.15414072245561,3.4077078365511166
64,C,20220309,51,3.466708604648029,3.4747671798342643,3.4863939919633236,3.5115769285641893,3.5172890777466463
64,C,20220309,52,1.1324270545727873,1.1733630522228125,1.7194560547863158,1.7766004050522541,1.846674894969537
64,C,20220309,53,1.927284967447104,2.0371739801529145,2.14752956190647,2.478824200492178,2.598738471292525
64,C,20220309,54,1.9755159796914874,2.0089017343842315,2.0838475563622145,2.2258571930044964,2.4596197511691655
64,C,20220309,55,2.344200546027941,2.5744066648901294,2.637072516991382,2.8790927312883055,3.090302686004031
64,C,20220309,56,2.702133331150032,2.814209167794898,2.8665316380702244,2.9152040115144295,2.9459232240218385
64,C,20220309,57,2.248861651875364,2.440100977757697,2.780403723576816,2.8953641567185002,2.9288763009793466
64,C,20220309,58,2.1615015846252352,2.2118203780005405,2.2561660897016997,2.271795348914054,2.288648457013444
64,C,20220309,59,0.6925142301651583,0.7218155563955035,0.7624613966267763,0.804995571035659,0.8385176241018099
64,C,20220309,60,4.361966581867911,4.402592724014552,4.462765006449203,4.499869063309822,4.556316638542088
64,C,20220309,61,3.1401032629114507,3.3866179365410938,3.696355724794774,4.1268606401202925,4.388285536096365
64,C,20220309,62,2.671167477741305,2.8150348615563114,2.9412164150070454,3.0834445985564503,3.1209360914834163
64,C,20220309,63,2.5103067242565498,2.6569145440058737,3.3001419969594963,3.382827537993045,3.410232870699497
64,C,20220309,64,3.2545344082333165,3.3673949432573442,3.523330198832082,3.6140079734825914,3.723701799418478
64,C,20220309,65,2.3769233328064376,2.443133786808877,2.7998089695812167,2.985908821112082,3.127320340281744
64,C,20220309,66,0.7027587706634244,0.7302517497425922,0.76611960283068,0.803680572364542,0.8352370309135679
64,C,20220309,67,3.881787691673317,3.978139438844798,4.165657706423037,4.320918209320479,4.417981973024949
64,C,20220309,68,3.4932583735900353,3.667013680060772,3.8387473610240583,3.964924313566187,4.218374626964167
64,C,20220309,69,2.76950711148551,2.9278492441205826,3.0032956685521754,3.2460168367989737,3.397876512304639
64,C,20220309,70,2.966823085474225,3.0448485681931814,3.140763796960563,3.844092085925762,3.8783796151694157
64,C,20220309,71,1.8294276401999154,1.9885954652978826,2.1768519439961347,2.257556400967211,2.316549077918957
64,C,20220309,72,1.7075183722121354,1.7664842225326998,1.9384399227987728,2.126871159915079,2.308855916037965
64,C,20220309,74,3.53072083876049,3.564492022330819,3.6081411766922766,3.860104589244409,3.9514712211157113
64,C,20220309,75,3.4787548503458146,3.7808407427474284,4.012752949079035,4.131436297046937,4.175078362820822
64,C,20220309,76,2.8803380801876832,2.99713834038332,3.194339194980049,3.324451536961798,4.294516172689447
64,C,20220309,77,2.8627715466294963,3.1429156779937193,3.8346346405492744,3.9611467481126033,4.018910886628241
64,C,20220309,78,2.0499892501150407,2.1469042352048975,2.3020495211857916,2.3697154517434806,2.688487341631944
64,C,20220309,79,2.187881163248225,2.6975296178530774,3.0748522218425727,3.5977959129188677,3.6661047067270762
67,MT,20220317,7,4.149342451481962,4.172688032477995,4.27808048951392,4.412345821391915,4.48255428744863
67,MT,20220317,8,3.0526033426289807,3.287549639382239,3.506477456416752,3.710890811520382,4.164114816277586
67,MT,20220317,9,1.7616224010012684,2.0431308601720786,2.2750721520209085,2.655978225153749,2.91826843196859
67,MT,20220317,10,1.285694945240029,1.4641571916115388,1.9465449471411327,2.043191954509667,2.22640156291122
67,MT,20220317,11,2.056449545158724,2.3196551498247193,2.389414225751918,2.4661624465145904,2.5755903373671005
67,MT,20220317,12,1.1717870146608966,1.3449020617361693,1.6059846046458766,1.8020892537267963,1.9711145474762546
67,MT,20220317,14,3.991856885705162,4.05117042494988,4.1917089634698765,4.2669991363545705,4.296908140449027
67,MT,20220317,15,3.074603587049139,3.1514734347737585,3.5168850134305165,3.7986190795051895,4.0003213786765786
67,MT,20220317,16,2.4654057690673983,2.6630597886776126,2.757518636008063,3.028088548031726,3.94972109706186
67,MT,20220317,17,2.447350127886071,2.6935551945191203,2.914660197072684,3.1462203835732296,3.9714099371035454
67,MT,20220317,18,1.3991379056050468,1.5780567335935038,1.8325528443725765,2.1060573341910636,2.281412126279742
67,MT,20220317,19,1.187751420248304,1.2228228875821867,1.2601813339430474,1.2871623221409454,1.3688211451444485
67,MT,20220317,21,3.1589843023501776,5.119823222845662,5.189859756552746,5.220355513051825,5.259890796112243
67,MT,20220317,22,4.066156182570388,4.278630477799551,4.5440279245733635,4.968778374270016,5.051993023276709
67,MT,20220317,23,2.400031239316021,2.8041940337415245,3.1897958782386953,3.469909711655504,3.9070648270262938
67,MT,20220317,24,1.537323453201807,1.6029380848658128,1.915527616812676,2.10782765168742,2.631524731493189
67,MT,20220317,25,2.6843927210636958,2.8792973499771453,3.040198235620369,3.486059235051748,3.6295822095966708
67,MT,20220317,26,2.222076996480426,2.4565023904376004,2.7052498551320654,3.067511777707817,3.243545113923167
67,MT,20220317,27,2.166515583500956,2.1671511339799805,2.1696150836372525,2.172421332034376,2.1736517268561375
67,MT,20220317,28,0.6610152062586105,3.9426182422509934,4.003626805582197,4.09119611899245,4.146157552978449
67,MT,20220317,29,4.16317881131708,4.217927507226703,4.266997670711639,4.43418141168484,4.5320160934310545
67,MT,20220317,30,3.578064798637954,3.740791842968459,4.057047582489501,4.417454618546245,4.4880829759441205
67,MT,20220317,31,3.3457961806201353,3.42533179052389,3.548652687353738,3.5749483136759443,3.636295776245937
67,MT,20220317,32,2.514187334978249,2.6119816355411345,2.950396240972974,3.0606129993182494,3.2971486298719612
67,MT,20220317,33,2.359081339879285,2.469842581086276,2.5267089252018256,2.601691508701244,2.6612131897538562
67,MT,20220317,34,2.249801213012972,2.254893910111303,2.2716769302752136,2.2910162333082202,2.3280997959196212
68,C,20220310,7,2.7443649486992068,2.8132496751971017,2.8727223312256323,3.005213379549013,3.616328860665306
68,C,20220310,8,1.691869081613288,1.927405639924264,2.2577591697618673,2.4545240738463847,2.6447188949294773
68,C,20220310,9,0.8015938771364886,1.0560065677006432,1.2402240293234925,1.5227694015872038,1.6056700729208881
68,C,20220310,10,1.030898116854407,1.0660317576419558,1.091381393126135,1.290245760286186,2.869546256600032
68,C,20220310,11,0.5001238331972032,1.102084656692259,1.6648371138096973,1.7909906149406725,1.8816509150752965
68,C,20220310,12,1.2291350073536154,1.3152326971816857,1.6268676777031794,1.910272084842473,2.1804130699021496
68,C,20220310,14,0.5794824336657618,2.8566009579022995,2.88466748408497,2.898444044490925,2.9182477267306846
68,C,20220310,15,2.848932688109158,2.89112370693306,2.9250396368895055,2.9586747174892274,2.9855755082039677
68,C,20220310,16,2.366501356073374,2.413992652350747,2.584412722072968,2.7878696403822505,4.137505000105904
68,C,20220310,17,2.4129461737631646,2.4929335843800615,2.5717029580929784,2.8955555704074643,2.9804547895397175
68,C,20220310,18,2.100936717508188,2.2105550321047835,2.4102382556761324,2.6227869865311453,2.8570410898079857
68,C,20220310,19,0.7821536908184756,0.8828501285085546,1.001736375725794,1.2095043797713008,1.3721832554306639
68,C,20220310,20,0.7073237936890114,0.7153584631623373,0.7192104153156224,0.7237483240535123,0.7508704465471139
68,C,20220310,21,0.27174001811327186,3.806462735670563,3.8113915189714005,3.8389622466866,3.8468087144927616
68,C,20220310,22,2.5262935175815624,2.64870987531353,2.816379873219777,3.024132780980073,3.2587604510035746
68,C,20220310,23,2.0419797801166646,2.148783068545735,2.215551563530699,2.4233853369035905,2.4954816487206646
68,C,20220310,24,1.8700047883749487,1.8901664198109742,1.9535958048820166,4.044411467670957,4.108800359437418
68,C,20220310,25,2.629393450524117,2.6440860062632403,2.6710511093942495,3.7319390940193253,6.507683905159471
68,C,20220310,26,1.9201998270043794,1.9841382463513757,2.1928501718036393,2.4046251709428326,2.572275295929816
68,C,20220310,27,1.7455648908943,1.786444399629949,1.8182621937640098,1.860813076097305,1.9107007104799045
68,C,20220310,28,0.4570481726100839,0.4963960552657565,0.5441048282853675,0.5934088739139729,0.636453878722747
68,C,20220310,29,3.759174154860794,3.80354792296234,3.8916084316828634,4.150356815037499,4.202454674572337
68,C,20220310,30,2.9686687533142297,3.0837355069951222,3.1858353373657233,3.2690153809753117,3.4394732145360223
68,C,20220310,31,1.6700986866784264,1.8069068012049578,2.0485556882810627,2.2536367575657352,2.499495485986844
68,C,20220310,32,0.7899593340939649,0.8565735558573501,1.08229385562962,1.2601483893081928,1.5435223848848685
68,C,20220310,33,0.5131806273122498,0.57220513355866,0.7210600963870846,0.788150204820698,2.7875069024721784
68,C,20220310,34,1.0411927158170928,1.0744399023705136,1.1171604838058375,1.22392114140951,1.3061492212831785
68,C,20220310,35,0.366852067340997,0.366852067340997,0.366852067340997,0.366852067340997,0.366852067340997
68,C,20220310,36,0.49150392232233275,4.8728056538554,4.968256430940365,5.116552979332301,6.466350284743552
68,C,20220310,37,4.483664270378348,4.650130998148821,4.774621821298733,5.168415775062758,7.250325998701706
68,C,20220310,38,3.602288350062335,3.648101232690455,3.9607083866625943,4.227489366495979,4.396767459875135
68,C,20220310,39,2.9103694308027084,3.0047583727265175,3.08786077231077,3.457703061581383,3.597907256390397
68,C,20220310,40,1.907194863283421,1.920141706634391,1.9372519635622,2.5769053356444274,3.4957164743940687
