DateTime,O2,CO2,WVP,FR,BP,RH,TempRH,Analog_1,Analog_2,Analog_3,Analog_4,Analog_5,Analog_6,Analog_7,Analog_8,Thermo_1,Thermo_2,Thermo_3,Thermo_4,DigitalOut,Marker
3/16/22 13:28:16,20.82158,5.72E-02,2.772918,192.3506,101.4368,61.72329,30.99035,2.584219,2.584205,2.584472,2.584336,2.584102,2.584427,2.584093,2.584104,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:17,20.82171,5.74E-02,2.772818,198.0609,101.4366,61.72292,30.99031,2.584216,2.584205,2.584437,2.584292,2.584109,2.584414,2.584065,2.584082,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:18,20.82178,5.76E-02,2.772325,195.5925,101.436,61.72153,30.98731,2.584224,2.584265,2.584434,2.58425,2.584162,2.58444,2.584056,2.584081,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:19,20.82187,5.78E-02,2.772612,209.2405,101.4352,61.71827,30.99006,2.584177,2.58423,2.584379,2.584249,2.584152,2.584482,2.584037,2.584119,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:20,20.82195,5.79E-02,2.772892,220.9335,101.4348,61.71673,30.99227,2.584178,2.584193,2.584523,2.584266,2.584148,2.584422,2.584075,2.584152,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:21,20.82202,5.75E-02,2.772679,201.7042,101.4342,61.71391,30.99227,2.58419,2.584271,2.584442,2.584249,2.584183,2.584375,2.583962,2.584178,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:22,20.82217,5.77E-02,2.772588,213.0011,101.4342,61.71104,30.99197,2.584193,2.584269,2.584477,2.584294,2.584127,2.584339,2.583998,2.584142,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:23,20.82196,0.0574637,2.772677,209.274,101.4347,61.71296,30.99098,2.584209,2.584288,2.584386,2.584291,2.584099,2.584379,2.583997,2.584138,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:24,20.82207,5.75E-02,2.772887,191.5319,101.4343,61.71533,30.99264,2.584192,2.5842,2.584343,2.584266,2.584094,2.584416,2.583961,2.584129,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:25,20.82214,5.80E-02,2.773285,205.4647,101.4343,61.72095,30.99356,2.584213,2.584265,2.584392,2.584249,2.584104,2.584378,2.583997,2.584065,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:26,20.82216,5.78E-02,2.772695,183.9553,101.4344,61.72308,30.98922,2.584239,2.584217,2.584445,2.584235,2.584082,2.584424,2.584075,2.584106,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:27,20.82228,5.74E-02,2.772813,187.7002,101.4343,61.72266,30.99008,2.584177,2.584276,2.584504,2.584211,2.584108,2.584429,2.584027,2.584112,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:28,20.82204,5.76E-02,2.773044,191.8179,101.4352,61.7252,30.99082,2.584136,2.584243,2.584459,2.584218,2.584139,2.584361,2.584002,2.584092,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:29,20.8222,5.77E-02,2.7732,196.3646,101.4344,61.72908,30.99071,2.58422,2.584232,2.584469,2.584234,2.584091,2.58437,2.583979,2.584127,-1000,-1000,-1000,-1000,0,-1
3/16/22 13:28:30,20.82222,5.78E-02,2.772915,202.3749,101.434,61.72828,30.99056,2.584159,2.584245,2.584448,2.584276,2.584121,2.584415,2.583985,2.58414,-1000,-1000,-1000,-1000,0,-1
