DateTime,O2,CO2,WVP,FR,BP,RH,TempRH,Analog_1,Analog_2,Analog_3,Analog_4,Analog_5,Analog_6,Analog_7,Analog_8,Thermo_1,Thermo_2,Thermo_3,Thermo_4,DigitalOut,Marker
3/28/22 13:31:33,20.87095,9.27E-02,2.83552,201.9039,101.8366,63.59251,30.85886,2.584212,2.58426,2.584535,2.584265,2.58411,2.584336,2.584055,2.584066,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:34,20.87002,9.31E-02,2.836322,214.6891,101.8367,63.60108,30.86172,2.584236,2.584262,2.58443,2.584275,2.584051,2.584387,2.584034,2.584145,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:35,20.86926,9.37E-02,2.836973,214.4683,101.8366,63.61246,30.86234,2.584198,2.58429,2.584485,2.584332,2.584109,2.584389,2.584036,2.584156,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:36,20.86818,9.38E-02,2.83729,205.028,101.8372,63.6199,30.86226,2.584169,2.584214,2.584381,2.584306,2.584119,2.584391,2.584051,2.584167,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:37,20.86759,9.38E-02,2.837492,176.0811,101.8366,63.63175,30.86105,2.584183,2.584148,2.584491,2.584345,2.58408,2.584441,2.584003,2.584103,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:38,20.8671,9.26E-02,2.837633,182.5704,101.8366,63.63852,30.85938,2.584188,2.584207,2.584497,2.584281,2.584119,2.584374,2.583993,2.584161,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:39,20.86661,9.19E-02,2.838074,187.989,101.8365,63.64367,30.85983,2.584156,2.584328,2.584414,2.584351,2.584137,2.584352,2.584084,2.584127,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:40,20.86602,9.12E-02,2.838505,190.5321,101.8369,63.65993,30.85873,2.584174,2.584159,2.584409,2.584201,2.58415,2.5844,2.584061,2.584122,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:41,20.86577,9.03E-02,2.839095,189.8624,101.837,63.67301,30.85969,2.584185,2.584304,2.584393,2.584251,2.584104,2.584416,2.584034,2.58409,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:42,20.86561,8.87E-02,2.839591,200.1204,101.8368,63.68308,30.86013,2.584182,2.584295,2.584452,2.584278,2.58416,2.584411,2.583987,2.584149,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:43,20.86553,8.75E-02,2.840414,209.6707,101.8363,63.68712,30.86099,2.584227,2.584255,2.584394,2.584356,2.584148,2.584453,2.58407,2.584129,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:44,20.86517,8.54E-02,2.840463,205.239,101.837,63.69612,30.86086,2.58418,2.584287,2.584476,2.584347,2.584168,2.584417,2.584031,2.584129,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:45,20.86534,8.32E-02,2.841222,179.5694,101.836,63.70917,30.86195,2.584194,2.584286,2.584416,2.584269,2.584157,2.584385,2.584008,2.584151,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:46,20.86553,8.12E-02,2.841337,187.4537,101.8358,63.71651,30.86064,2.58421,2.584228,2.58442,2.584218,2.58413,2.584372,2.584015,2.584098,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:47,20.86555,8.05E-02,2.8418,200.7031,101.8359,63.72224,30.86193,2.584231,2.584249,2.584427,2.584238,2.584108,2.584407,2.584071,2.584155,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:48,20.86554,0.0795292,2.842006,215.9067,101.8358,63.73107,30.86077,2.584219,2.584205,2.584435,2.584277,2.58406,2.584446,2.58407,2.584051,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:49,20.86569,7.82E-02,2.842414,214.2356,101.8355,63.7389,30.86113,2.584199,2.584272,2.584444,2.584239,2.584172,2.584363,2.584033,2.584158,-1000,-1000,-1000,-1000,0,-1
3/28/22 13:31:50,20.86593,7.70E-02,2.842502,209.9481,101.8353,63.75063,30.85844,2.584199,2.58423,2.584465,2.584332,2.584115,2.584426,2.584066,2.584143,-1000,-1000,-1000,-1000,0,-1
