DateTime,O2,CO2,WVP,FR,BP,RH,TempRH,Analog_1,Analog_2,Analog_3,Analog_4,Analog_5,Analog_6,Analog_7,Analog_8,Thermo_1,Thermo_2,Thermo_3,Thermo_4,DigitalOut,Marker
3/3/22 13:28:37,20.83783,7.36E-02,2.748291,200.0452,102.0458,59.66558,31.42785,2.584151,2.584225,2.58439,2.584271,2.584081,2.58442,2.584028,2.584138,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:38,20.83811,0.0731843,2.748051,191.9682,102.0451,59.66861,31.42728,2.58424,2.584237,2.584409,2.584269,2.584122,2.58433,2.584031,2.584121,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:39,20.83816,7.38E-02,2.748156,181.8985,102.0443,59.67108,31.42723,2.584217,2.584243,2.584485,2.584244,2.584101,2.584338,2.584083,2.584069,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:40,20.83809,7.35E-02,2.748145,193.7169,102.0444,59.67007,31.42721,2.584208,2.584135,2.584452,2.584276,2.584109,2.584388,2.583952,2.584097,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:41,20.83823,7.31E-02,2.748517,205.3664,102.0438,59.67343,31.42921,2.584279,2.584254,2.584507,2.584272,2.584137,2.584373,2.58401,2.584137,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:42,20.83814,7.32E-02,2.748015,211.2899,102.0434,59.67108,31.42632,2.584171,2.584215,2.584454,2.584303,2.584143,2.584429,2.584055,2.584126,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:43,20.83809,7.41E-02,2.747742,218.516,102.0438,59.67013,31.42486,2.584235,2.584218,2.584452,2.584245,2.584161,2.584361,2.583994,2.584126,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:44,20.83812,7.36E-02,2.747907,214.0514,102.0437,59.67523,31.42441,2.584152,2.584189,2.584406,2.58424,2.584083,2.584366,2.583955,2.584104,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:45,20.83773,7.43E-02,2.747852,198.1877,102.0448,59.67727,31.42321,2.584152,2.584275,2.584503,2.584254,2.584109,2.584412,2.584014,2.584091,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:46,20.83811,7.45E-02,2.747939,207.1892,102.0439,59.67799,31.42252,2.584163,2.584283,2.58436,2.584271,2.584127,2.58438,2.58404,2.584126,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:47,20.83804,7.37E-02,2.748442,182.765,102.0441,59.6841,31.42522,2.5842,2.584272,2.584456,2.584242,2.584152,2.584356,2.584057,2.584139,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:48,20.83798,7.30E-02,2.748446,184.0295,102.0437,59.68818,31.42404,2.584218,2.584236,2.584424,2.584298,2.584142,2.584379,2.583989,2.584137,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:49,20.83806,7.25E-02,2.74811,183.5684,102.0434,59.68989,31.42171,2.58424,2.584223,2.584482,2.584345,2.584116,2.584438,2.584067,2.584128,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:50,20.83817,7.29E-02,2.748666,186.3621,102.0434,59.69521,31.42377,2.584186,2.584222,2.584471,2.584299,2.584097,2.584436,2.584088,2.584174,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:51,20.83811,7.24E-02,2.748852,202.5904,102.0431,59.69974,31.42202,2.58418,2.584311,2.584494,2.584279,2.58404,2.584377,2.584056,2.584138,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:52,20.83816,7.16E-02,2.749068,207.6758,102.0427,59.7022,31.42389,2.584191,2.584273,2.584434,2.584243,2.584071,2.584456,2.58396,2.584189,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:53,20.83813,0.0714604,2.749327,216.7964,102.0431,59.70334,31.42521,2.584189,2.584242,2.584474,2.584279,2.584079,2.584341,2.584033,2.584193,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:54,20.83805,7.24E-02,2.748816,216.5664,102.0436,59.70673,31.42093,2.584152,2.58422,2.584475,2.584289,2.58418,2.584366,2.584017,2.584114,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:55,20.83792,0.0730396,2.748768,215.663,102.0436,59.70755,31.42039,2.584176,2.584217,2.584484,2.584239,2.584106,2.584332,2.58403,2.584099,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:56,20.83803,7.32E-02,2.748816,202.8584,102.0432,59.71,31.41998,2.584246,2.584295,2.58439,2.584278,2.584151,2.584391,2.583985,2.584076,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:57,20.83808,7.31E-02,2.748699,199.1464,102.0431,59.71095,31.41895,2.584207,2.584273,2.584476,2.584245,2.584174,2.584419,2.58408,2.584104,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:58,20.83789,7.44E-02,2.748534,196.1897,102.0436,59.71555,31.41699,2.584159,2.584248,2.584353,2.584205,2.584158,2.584464,2.584022,2.584105,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:28:59,20.83796,0.0754652,2.748883,183.2028,102.0431,59.71561,31.41874,2.584252,2.584251,2.584453,2.584326,2.584116,2.584429,2.584063,2.584171,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:0,20.8378,7.66E-02,2.748844,194.7213,102.044,59.71633,31.41829,2.584263,2.584239,2.584438,2.584329,2.584035,2.584389,2.584032,2.584175,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:1,20.83783,7.71E-02,2.748788,191.8918,102.0437,59.71834,31.41734,2.584253,2.584245,2.584429,2.58428,2.584086,2.584366,2.584037,2.584127,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:2,20.83776,7.83E-02,2.748585,186.5066,102.0434,59.72101,31.41577,2.584114,2.584302,2.584398,2.58434,2.584156,2.584444,2.584068,2.584122,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:3,20.83767,7.89E-02,2.748989,203.4472,102.0435,59.7235,31.41755,2.584249,2.584259,2.584476,2.584355,2.584099,2.584376,2.584028,2.584147,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:4,20.83736,7.89E-02,2.74869,210.2728,102.0439,59.72509,31.41327,2.584224,2.584236,2.584421,2.584215,2.584162,2.584429,2.584022,2.584165,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:5,20.83731,7.90E-02,2.748534,194.435,102.0429,59.7214,31.41481,2.584205,2.584251,2.584438,2.58423,2.584158,2.584352,2.584048,2.584129,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:6,20.8373,7.91E-02,2.748763,191.5225,102.0424,59.72161,31.41621,2.584223,2.584253,2.584388,2.584271,2.584086,2.584323,2.584045,2.584132,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:7,20.83693,7.91E-02,2.748204,186.2186,102.0427,59.71911,31.41337,2.584176,2.584207,2.584423,2.584271,2.584144,2.584328,2.583987,2.584149,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:8,20.83669,0.0778337,2.74808,193.9751,102.0422,59.71943,31.41257,2.584242,2.584229,2.584471,2.584295,2.584202,2.58437,2.584082,2.584095,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:9,20.83643,7.69E-02,2.748622,204.8481,102.0419,59.7228,31.41457,2.584252,2.584283,2.58446,2.584274,2.584188,2.58433,2.584054,2.584146,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:10,20.83631,7.75E-02,2.748613,211.1298,102.0409,59.72319,31.41479,2.584157,2.584251,2.584487,2.5843,2.58419,2.584443,2.584023,2.584124,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:11,20.83579,7.66E-02,2.748829,211.4113,102.0411,59.72559,31.41546,2.58418,2.584264,2.584466,2.58431,2.584095,2.584388,2.584069,2.584138,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:12,20.83525,7.58E-02,2.748814,210.8812,102.042,59.72689,31.41483,2.584155,2.584264,2.584388,2.584262,2.584149,2.584373,2.584033,2.584097,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:13,20.83469,7.56E-02,2.748738,220.7609,102.0429,59.72852,31.41371,2.584285,2.584349,2.584479,2.584264,2.584143,2.584384,2.584003,2.584099,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:14,20.83429,7.56E-02,2.748192,221.9492,102.0433,59.73068,31.40988,2.584215,2.584305,2.584419,2.584251,2.584105,2.584421,2.58403,2.58413,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:15,20.83393,7.51E-02,2.74859,204.7957,102.0433,59.73596,31.41087,2.58421,2.584265,2.58444,2.584268,2.584112,2.58438,2.584025,2.584136,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:16,20.83379,7.45E-02,2.748657,219.9695,102.0423,59.74023,31.41004,2.584238,2.584209,2.584406,2.584276,2.584068,2.584459,2.584154,2.584131,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:17,20.83385,7.41E-02,2.749008,218.2866,102.0415,59.74763,31.41021,2.584155,2.584285,2.584461,2.584249,2.584048,2.584437,2.584025,2.584131,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:18,20.83342,7.40E-02,2.74965,175.8472,102.041,59.75093,31.41324,2.584198,2.584263,2.584364,2.584263,2.584102,2.584331,2.58398,2.584157,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:19,20.83265,7.37E-02,2.749697,188.7648,102.041,59.75161,31.41336,2.584183,2.584306,2.584361,2.584223,2.584167,2.584366,2.584052,2.584139,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:20,20.8321,7.30E-02,2.749391,202.7262,102.0424,59.75357,31.41082,2.584216,2.584271,2.584444,2.584339,2.584163,2.584444,2.584051,2.584061,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:21,20.83181,7.30E-02,2.749481,212.5276,102.0417,59.75199,31.41186,2.584172,2.584301,2.584464,2.58424,2.584109,2.584375,2.58406,2.58405,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:22,20.83131,0.0730695,2.749954,212.5021,102.0423,59.75526,31.41392,2.584171,2.584203,2.584453,2.584283,2.584122,2.584368,2.584014,2.584115,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:23,20.83081,7.27E-02,2.749663,212.2212,102.0426,59.75359,31.41255,2.584185,2.5842,2.584439,2.584325,2.584121,2.584422,2.584026,2.584154,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:24,20.83081,7.26E-02,2.749398,195.789,102.0416,59.75426,31.41065,2.584215,2.58422,2.584405,2.584271,2.584159,2.584408,2.584004,2.584162,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:25,20.83042,7.28E-02,2.749033,185.5002,102.0416,59.753,31.40893,2.584143,2.584248,2.584464,2.584305,2.584111,2.584415,2.583983,2.584119,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:26,20.82998,7.30E-02,2.748982,199.7939,102.0418,59.75782,31.40694,2.584234,2.584222,2.584368,2.584257,2.584144,2.58438,2.584045,2.584171,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:27,20.82977,7.41E-02,2.748865,194.8434,102.0412,59.75807,31.40694,2.584236,2.584216,2.584414,2.584284,2.584137,2.584348,2.583985,2.58415,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:28,20.82944,7.46E-02,2.749391,203.8457,102.0414,59.76015,31.40887,2.584262,2.584242,2.584419,2.584211,2.584095,2.584325,2.584015,2.584116,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:29,20.82928,7.50E-02,2.749151,202.5965,102.0416,59.75866,31.4078,2.584206,2.584311,2.584467,2.584289,2.584134,2.584406,2.583959,2.584141,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:30,20.82919,7.56E-02,2.74864,192.3113,102.0417,59.7573,31.40552,2.584233,2.58423,2.584424,2.5842,2.584126,2.584383,2.58401,2.584078,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:31,20.82889,7.57E-02,2.748421,201.386,102.0418,59.75524,31.40411,2.584191,2.584208,2.584417,2.584258,2.584155,2.584431,2.583991,2.584118,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:32,20.82848,7.50E-02,2.748562,200.1592,102.0425,59.75384,31.40543,2.584245,2.584201,2.584431,2.584184,2.584102,2.58436,2.584006,2.584111,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:33,20.82828,7.46E-02,2.748764,202.8367,102.0426,59.75164,31.40737,2.58425,2.58422,2.584453,2.584251,2.584105,2.584348,2.584001,2.584171,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:34,20.82815,7.48E-02,2.748901,198.5725,102.0418,59.75052,31.40775,2.584158,2.584263,2.584477,2.584313,2.584106,2.584389,2.584028,2.584158,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:35,20.82814,7.47E-02,2.748434,197.107,102.041,59.74998,31.40575,2.584221,2.584212,2.584455,2.584276,2.584129,2.58445,2.584034,2.584206,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:36,20.828,7.42E-02,2.748485,202.2141,102.0412,59.75179,31.40554,2.584261,2.584211,2.584445,2.584235,2.584104,2.584379,2.583946,2.584196,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:37,20.82784,7.39E-02,2.74784,200.3335,102.0403,59.74974,31.40201,2.584258,2.584173,2.584462,2.584386,2.584142,2.58437,2.584098,2.584146,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:38,20.82746,0.0738175,2.748053,190.8201,102.0398,59.75001,31.403,2.584217,2.584273,2.584404,2.584275,2.58415,2.584433,2.584055,2.584178,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:39,20.82729,7.28E-02,2.748525,211.1462,102.0395,59.751,31.40603,2.584144,2.584241,2.584428,2.584305,2.584041,2.584356,2.584042,2.584165,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:40,20.82727,7.29E-02,2.74833,218.8835,102.0387,59.74781,31.40572,2.584218,2.584235,2.584476,2.584227,2.584154,2.584358,2.583952,2.584122,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:41,20.82694,7.22E-02,2.748187,218.8024,102.0383,59.75071,31.40395,2.584285,2.584259,2.584418,2.584279,2.584154,2.584463,2.583985,2.584101,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:42,20.82657,7.16E-02,2.747685,190.6317,102.0387,59.75352,31.39991,2.584222,2.584187,2.584443,2.584288,2.584169,2.58438,2.584032,2.58415,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:43,20.82609,7.15E-02,2.748036,209.5078,102.0386,59.75702,31.40112,2.584194,2.584248,2.58446,2.584335,2.584077,2.584394,2.584035,2.584117,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:44,20.82561,7.17E-02,2.748534,208.1799,102.0391,59.76167,31.40268,2.584247,2.584234,2.58447,2.584292,2.584138,2.584429,2.584014,2.584129,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:45,20.82507,7.17E-02,2.748588,212.3852,102.0399,59.7633,31.40281,2.584265,2.584281,2.584536,2.58428,2.584135,2.584387,2.584038,2.584118,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:46,20.82466,7.14E-02,2.748824,200.7841,102.0406,59.76641,31.4039,2.584188,2.584201,2.584446,2.584304,2.584076,2.584388,2.584035,2.584086,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:47,20.82437,7.07E-02,2.748948,196.0708,102.0407,59.76926,31.40471,2.584188,2.584244,2.584398,2.584276,2.584111,2.584409,2.583975,2.584191,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:48,20.82409,7.15E-02,2.748932,187.7742,102.0409,59.76874,31.40341,2.584162,2.584284,2.584403,2.584323,2.584156,2.584353,2.584037,2.584131,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:49,20.82392,7.16E-02,2.74904,201.2999,102.0408,59.76773,31.40439,2.584161,2.584215,2.584403,2.5843,2.584128,2.584354,2.58406,2.584162,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:50,20.82395,7.16E-02,2.749448,216.029,102.0398,59.76876,31.40689,2.584174,2.584253,2.584444,2.584323,2.584194,2.584367,2.584008,2.584141,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:51,20.82383,7.07E-02,2.749396,208.8135,102.0402,59.77141,31.40617,2.5842,2.584233,2.584502,2.584233,2.584122,2.584387,2.584097,2.584032,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:52,20.82388,7.08E-02,2.74899,206.0837,102.0405,59.76963,31.40427,2.58418,2.584253,2.584405,2.584232,2.584047,2.584361,2.584039,2.584131,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:53,20.82372,7.11E-02,2.748878,185.1888,102.0414,59.77122,31.40233,2.584207,2.58422,2.584459,2.58429,2.584118,2.584336,2.584091,2.584071,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:54,20.82356,7.08E-02,2.748849,188.3971,102.0414,59.77292,31.40164,2.58417,2.584258,2.584477,2.584347,2.584209,2.584364,2.584032,2.584121,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:55,20.82361,7.06E-02,2.74896,202.1536,102.041,59.77918,31.40051,2.584216,2.584212,2.584431,2.584301,2.584083,2.584418,2.584027,2.584168,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:56,20.82383,7.05E-02,2.748919,216.9144,102.0406,59.77734,31.40045,2.584217,2.584208,2.584457,2.584253,2.584088,2.584388,2.584036,2.584127,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:57,20.82405,7.05E-02,2.748806,216.663,102.0403,59.77911,31.39855,2.584206,2.584225,2.584504,2.584286,2.584112,2.584288,2.584036,2.584136,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:58,20.82432,6.97E-02,2.74895,211.8079,102.0403,59.78363,31.39914,2.584225,2.584224,2.584435,2.584296,2.584125,2.584342,2.58401,2.584136,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:29:59,20.82431,7.04E-02,2.749256,213.6693,102.0405,59.78785,31.39986,2.584166,2.584168,2.584431,2.584298,2.584112,2.584362,2.583906,2.584084,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:0,20.82441,7.06E-02,2.749715,204.29,102.041,59.794,31.40099,2.584158,2.584326,2.584469,2.584328,2.584139,2.584381,2.584058,2.584127,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:1,20.82472,7.03E-02,2.749666,191.7798,102.0407,59.79536,31.40027,2.584237,2.584238,2.58443,2.584248,2.584114,2.58437,2.583997,2.584094,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:2,20.82491,7.00E-02,2.749515,204.5133,102.0406,59.79826,31.39864,2.584197,2.584224,2.584449,2.584309,2.584132,2.584382,2.583992,2.584087,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:3,20.82521,6.99E-02,2.749138,214.1558,102.0413,59.8007,31.39532,2.584181,2.584193,2.584414,2.584218,2.584135,2.584372,2.584037,2.58412,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:4,20.82502,6.95E-02,2.748998,199.9994,102.0418,59.80035,31.39452,2.584193,2.584222,2.584442,2.584265,2.584101,2.584388,2.584004,2.584186,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:5,20.82534,6.98E-02,2.749147,203.5541,102.0409,59.80275,31.39477,2.584211,2.584306,2.584436,2.58422,2.584055,2.584414,2.584017,2.584102,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:6,20.82548,7.00E-02,2.748754,204.1994,102.0411,59.80221,31.39271,2.584214,2.584259,2.584491,2.584242,2.584124,2.584414,2.583998,2.584208,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:7,20.82576,7.04E-02,2.749223,194.7125,102.0413,59.80142,31.39564,2.584187,2.584255,2.584442,2.584228,2.584184,2.584405,2.584036,2.584178,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:8,20.82595,7.02E-02,2.749098,186.5643,102.0405,59.79795,31.39587,2.584178,2.584281,2.584472,2.58433,2.584198,2.584398,2.584001,2.584131,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:9,20.82635,7.02E-02,2.749392,191.3198,102.0401,59.79627,31.39825,2.584204,2.584245,2.584421,2.584244,2.58412,2.584449,2.584027,2.584209,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:10,20.82648,7.02E-02,2.749567,184.5638,102.04,59.79965,31.39837,2.584174,2.58419,2.58448,2.584243,2.584164,2.584379,2.584049,2.584086,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:11,20.82621,7.03E-02,2.74949,193.6567,102.0407,59.80499,31.39631,2.584166,2.584266,2.584429,2.584239,2.58411,2.58437,2.584031,2.58406,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:12,20.8264,7.06E-02,2.749276,206.2018,102.0404,59.80756,31.39418,2.58418,2.58428,2.584344,2.584238,2.584127,2.58443,2.584102,2.584167,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:13,20.82677,7.10E-02,2.749902,207.5822,102.0399,59.80881,31.39766,2.584238,2.584286,2.584404,2.584309,2.584115,2.584419,2.584049,2.584165,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:14,20.82696,7.05E-02,2.749758,217.4537,102.0389,59.80997,31.39655,2.584183,2.584257,2.584455,2.584249,2.584092,2.584362,2.584018,2.58416,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:15,20.8271,6.99E-02,2.749959,212.5352,102.0389,59.81054,31.39794,2.584172,2.584219,2.584395,2.584246,2.584225,2.584374,2.584106,2.584097,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:16,20.82716,6.95E-02,2.749681,208.2131,102.039,59.81131,31.394,2.584198,2.5843,2.584385,2.584276,2.584144,2.584308,2.584095,2.584151,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:17,20.82711,0.0689753,2.749348,210.3339,102.0396,59.81311,31.39301,2.584155,2.584258,2.584414,2.584289,2.584074,2.584392,2.584095,2.584144,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:18,20.8272,0.069129,2.749209,191.6852,102.0392,59.81401,31.39186,2.584227,2.584235,2.584382,2.584305,2.584004,2.584415,2.584038,2.584158,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:19,20.82745,6.84E-02,2.749106,201.3417,102.0391,59.81695,31.3904,2.58413,2.584206,2.584515,2.584275,2.584143,2.58437,2.584003,2.584097,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:20,20.82769,6.84E-02,2.749178,191.6682,102.0387,59.8186,31.39031,2.584196,2.584198,2.584409,2.584259,2.58408,2.584404,2.584001,2.584126,-1000,-1000,-1000,-1000,0,-1
3/3/22 13:30:21,20.82787,6.83E-02,2.748867,206.2606,102.0379,59.81609,31.38906,2.584223,2.584205,2.584466,2.58427,2.584132,2.584382,2.583993,2.584191,-1000,-1000,-1000,-1000,0,-1
